group,latitude,longitude
bg,-2.3189,240.8946
bg,9.6810,180.8830
bg,24.2212,146.0445
bg,-19.2888,225.3788
bg,-17.7006,358.8202
bg,-20.7537,23.8068
bg,21.9055,320.4946
bg,-16.9231,142.8722
bg,16.8025,181.9110
bg,2.0063,263.1269
bg,2.7523,319.8489
bg,-18.8657,207.5247
bg,24.1236,260.3525
bg,-8.8757,187.9953
bg,22.2148,334.4392
bg,-5.5466,120.6117
bg,6.4799,16.1804
bg,12.6213,282.9195
bg,-15.4843,235.6200
bg,-11.0774,157.5695
bg,20.1942,76.5920
bg,-2.1624,4.0963
bg,16.8662,214.6880
bg,18.9914,247.3057
bg,-8.7497,158.9349
bg,14.8576,354.1560
bg,-3.5258,41.2211
bg,7.5767,291.3320
bg,6.4209,342.0992
bg,2.9443,173.2086
bg,-23.1442,89.3125
bg,-8.0597,105.9658
bg,7.5356,28.7111
bg,3.1988,57.4657
bg,-23.3525,86.5542
bg,8.4473,10.1266
bg,1.1734,294.8178
bg,6.0467,188.6829
bg,-13.5314,247.3234
bg,5.7601,234.1547
bg,-15.4503,154.2827
bg,7.3440,249.1325
bg,-13.6160,191.0575
bg,4.0857,148.7274
bg,7.3606,2.7290
bg,-19.0137,166.7259
bg,-9.2654,137.1010
bg,10.6254,242.5423
bg,10.6415,296.2899
bg,10.1056,17.0088
bg,13.7076,276.9000
bg,-24.3782,32.8331
bg,-9.5080,215.9152
bg,12.1668,292.0673
bg,12.1824,237.4058
bg,10.6118,287.0061
bg,-4.5339,223.3843
bg,25.3861,309.7139
bg,14.4773,140.0918
bg,-22.6571,111.9092
bg,-18.1708,126.1868
bg,-6.6470,146.0119
bg,15.4771,253.6208
bg,-14.7878,128.5562
bg,-18.0256,222.3380
bg,25.2521,271.3769
bg,21.5829,187.4987
bg,-5.9043,215.5801
bg,8.7120,321.9986
bg,-24.0217,141.3877
bg,15.2382,254.6040
bg,7.4919,23.5685
bg,-15.5857,214.1025
bg,25.8895,273.7692
bg,-25.2263,36.2117
bg,-13.3940,27.9009
bg,-18.5415,115.6020
bg,24.9690,231.9195
bg,21.6214,137.5141
bg,23.7459,284.0979
bg,-16.7898,214.0144
bg,18.7572,162.4047
bg,-10.7654,214.6808
bg,-6.5570,242.4190
bg,3.5535,220.8688
bg,-12.8497,124.1393
bg,17.3239,226.4954
bg,20.0786,175.4595
bg,-6.5384,355.2815
bg,4.1458,233.1434
bg,-14.0111,231.5983
bg,21.4235,213.4203
bg,24.9773,144.8757
bg,-24.0682,64.7361
bg,21.9179,302.5800
bg,-12.9045,170.3597
bg,-11.4355,245.7346
bg,-25.4491,85.2604
bg,-21.2831,137.1190
bg,24.8462,0.9962
bg,-0.5666,254.9339
bg,10.8190,291.6781
bg,-24.0040,147.6749
bg,-2.5291,29.0212
bg,10.9233,50.8266
bg,-5.0184,228.0199
bg,5.8967,119.2043
bg,-12.5815,70.0681
bg,-5.3695,257.7716
bg,-23.2138,132.9393
bg,14.1933,352.7368
bg,-16.4834,53.8437
bg,25.0242,54.9361
bg,3.8969,162.6926
bg,2.4626,164.8160
bg,9.0751,277.9285
bg,-2.1869,61.5365
bg,22.2949,216.1639
bg,-0.9841,193.3440
bg,24.9807,259.6370
bg,-0.4270,91.6129
bg,-5.7070,260.6387
bg,-22.5051,145.0128
bg,13.6908,189.2044
bg,0.8079,229.0916
bg,-2.6866,260.1718
bg,-0.3529,211.8416
bg,-21.1746,88.4812
bg,14.5430,247.2279
bg,19.9126,313.3532
bg,20.1219,22.4909
bg,-22.0679,125.3026
bg,-2.6718,159.2603
bg,16.6322,185.5610
bg,19.2821,272.5041
bg,-8.2383,62.5454
bg,-16.6999,242.2750
bg,23.3322,146.0792
bg,-16.4989,20.5572
bg,9.1011,193.6885
bg,-18.9642,261.9748
bg,19.0983,124.9962
bg,24.5299,274.7416
bg,2.7588,239.9900
bg,-12.2606,207.1369
bg,15.5464,252.5515
bg,19.7390,18.4343
bg,21.2764,219.6247
bg,8.7054,8.0796
bg,12.0624,226.8478
bg,10.5193,184.6825
bg,10.2625,0.7572
bg,-13.4516,142.3141
bg,-23.0666,23.5078
bg,-4.4739,259.7569
bg,1.3643,303.0270
bg,22.2973,291.6921
bg,-7.5970,227.1292
bg,-10.8978,170.1609
bg,-14.2869,117.1286
bg,18.5971,313.7132
bg,-1.7824,150.8716
bg,23.9701,48.2744
bg,-22.1321,92.5894
bg,-18.5723,0.0340
bg,-24.4450,178.5320
bg,-6.1783,36.6942
bg,-3.3462,68.7320
bg,9.5597,271.7681
bg,21.0169,255.9820
bg,5.8477,176.0382
bg,16.3902,213.1742
bg,0.9721,248.6803
bg,0.8995,300.9354
bg,-0.6988,219.5273
bg,-18.1376,20.1063
bg,11.9417,220.8535
bg,2.2613,291.7910
bg,8.1341,4.9986
bg,25.8467,193.0918
bg,-2.6941,29.7752
bg,-18.3363,219.7332
bg,-20.8829,168.9275
bg,17.1971,187.4171
bg,9.1313,22.6936
bg,25.6131,138.3947
bg,4.1989,357.0788
bg,-4.1154,262.1334
bg,7.1341,277.3305
bg,-13.8351,79.0651
bg,-7.1522,222.9102
bg,-12.8896,156.2791
bg,-19.0664,175.4556
bg,14.7697,206.4113
bg,-22.4343,94.5015
bg,-20.2021,147.0591
bg,-19.2115,162.9677
bg,23.4831,288.4736
bg,20.8136,177.1123
bg,-15.6216,250.6952
bg,-20.5613,221.4080
bg,19.4877,227.2552
bg,2.0069,332.2817
bg,-24.9500,82.1387
bg,-9.8077,254.9049
bg,-23.4395,257.3580
bg,19.6505,83.1269
bg,-6.2632,0.8835
bg,12.7305,107.7040
bg,-1.8817,254.3430
bg,11.4838,321.7635
bg,14.9045,299.7093
bg,-21.0956,148.1349
bg,8.4446,121.7304
bg,19.7478,60.8132
bg,13.6890,324.5813
bg,-10.6317,4.9181
bg,21.4985,283.4772
bg,5.1484,274.3291
bg,-15.0088,93.7725
bg,-4.3533,182.7226
bg,-7.7572,339.8853
bg,16.0242,170.4023
bg,22.8528,218.4085
bg,11.4000,29.2161
bg,-21.7540,229.9389
bg,12.9540,194.4410
bg,15.3334,109.8213
bg,11.0433,146.0003
bg,-22.5216,239.5692
bg,-21.9952,85.8266
bg,21.4261,133.5853
bg,-16.3607,254.3951
bg,23.2115,180.6395
bg,2.7652,170.1257
bg,4.0338,134.7399
bg,-12.3872,49.0291
bg,-23.6363,111.2105
bg,-14.1793,195.0288
bg,-12.4192,12.6359
bg,0.6252,116.5090
bg,17.5573,226.8648
bg,23.5573,270.0616
bg,20.8632,185.6893
bg,-19.5426,243.7923
bg,21.3465,275.7653
bg,0.5220,276.4717
bg,-21.1238,191.5911
bg,24.7770,53.7895
bg,5.1722,296.3615
bg,12.7035,240.3483
bg,-4.5326,40.9908
bg,8.4454,224.3621
bg,-2.6165,20.1151
bg,15.7750,27.0752
bg,-2.0279,242.4114
bg,-7.1058,8.1854
bg,-20.5251,110.2757
bg,-14.0997,222.0379
bg,15.6912,169.9953
bg,-23.6424,249.9195
bg,21.7094,144.3612
bg,-8.7032,2.5062
bg,17.3932,304.0491
bg,-8.0879,80.9122
bg,22.5452,162.5483
bg,-25.0793,230.2416
bg,22.1998,250.5586
bg,-18.4325,142.6678
bg,18.6667,333.0142
bg,-20.2786,97.7375
bg,-14.4698,166.4949
bg,6.0067,160.2071
bg,-4.0107,334.9913
bg,24.6404,319.0571
bg,-15.6043,208.3974
bg,-3.6737,30.8372
bg,0.1538,192.0458
bg,2.7541,231.0286
bg,2.8556,223.1108
bg,-0.5381,188.8688
bg,6.4477,181.5941
bg,16.5506,164.7540
bg,13.0266,80.4500
bg,11.9315,259.3309
bg,19.9646,274.1637
bg,-0.2567,186.0234
bg,20.4411,341.0624
bg,22.0933,139.6469
bg,-25.4277,212.4973
bg,5.7474,179.3460
bg,-18.9484,61.3277
bg,23.5102,40.5406
bg,2.7236,172.8148
bg,-19.7267,56.1344
bg,23.1318,164.1936
bg,-24.1675,200.2297
bg,0.4413,181.2245
bg,21.5478,69.7916
bg,13.6493,118.9716
bg,-25.9471,219.2364
bg,-5.6894,339.6019
bg,8.8988,110.6758
bg,-1.2315,113.5101
bg,9.4887,34.6889
bg,-18.7680,0.9252
bg,-5.3358,213.0394
bg,-6.7816,125.0317
bg,25.0359,140.4723
bg,-20.1221,167.8450
bg,-24.8182,119.5910
bg,25.6248,306.4339
bg,21.3913,231.3068
bg,21.6370,110.2802
bg,-16.3314,16.5700
bg,-14.5257,235.4155
bg,15.3034,268.1523
bg,9.6556,251.6064
bg,-12.4509,47.0825
bg,-13.0478,210.2091
bg,-17.5646,37.5775
bg,-18.0563,87.2345
bg,-13.0269,82.0056
bg,0.2657,223.6372
bg,-9.2427,257.1796
bg,10.8327,290.8997
bg,-9.1217,209.4970
bg,-22.1215,94.5851
bg,-14.8176,0.1846
bg,-11.5048,129.7137
bg,20.7692,340.2085
bg,13.8728,254.8810
bg,8.1876,103.9683
bg,-23.9055,64.1588
bg,-3.1706,96.8509
bg,20.7985,90.8653
bg,18.2562,145.5365
bg,-0.7559,3.0707
bg,12.9212,274.7932
bg,-19.0209,204.2689
bg,22.1296,190.5266
bg,5.5684,236.7496
bg,8.1879,147.5452
bg,-2.5980,358.2961
bg,-21.0663,13.3784
bg,16.0815,28.4816
bg,-21.6862,110.8161
bg,11.8652,353.0078
bg,4.7291,8.8784
bg,-24.7787,46.9934
bg,15.8132,77.0943
bg,22.9224,340.2042
bg,24.3473,157.2806
bg,9.3248,50.4152
bg,-23.8191,245.2663
bg,-20.3897,21.2618
bg,-14.5113,49.5115
bg,-18.3241,134.5178
bg,25.2456,6.4802
bg,5.2688,16.5483
bg,6.9103,229.3652
bg,10.7134,170.2723
bg,21.2878,310.1718
bg,22.4807,152.2375
bg,-10.5522,107.3425
bg,-22.7412,85.6740
bg,15.2429,0.3985
bg,-4.1341,356.1318
bg,12.3923,221.2573
bg,-7.5033,190.7515
bg,-17.1547,243.3894
bg,5.3452,19.4006
bg,-22.4068,234.6468
bg,-24.4364,27.8093
bg,-6.2047,109.2912
bg,-25.0836,42.6437
bg,4.9490,202.1216
bg,23.7317,24.2787
bg,22.8317,283.8165
bg,9.9606,12.3646
bg,-7.3029,122.6416
bg,-15.6832,358.6184
bg,-3.6704,179.3048
bg,7.2986,19.5364
bg,15.4477,195.2394
bg,17.3841,288.3501
bg,-0.7460,97.9421
bg,7.4983,286.7944
bg,4.4866,257.2898
bg,11.0651,121.3931
bg,-7.4133,223.6725
bg,2.0192,23.9606
bg,-16.5481,243.8248
bg,-18.3520,134.7109
bg,11.1030,306.3576
bg,8.9170,194.7781
bg,16.8536,146.4458
bg,-14.5102,249.9233
bg,-21.2701,133.8240
bg,-13.4066,63.1376
bg,24.6799,289.3692
bg,23.8139,179.3778
bg,-3.3441,85.5529
bg,-17.3587,36.9828
bg,23.7831,141.7468
bg,-15.5844,174.7078
bg,11.9942,238.6641
bg,18.7438,201.4715
bg,-16.2247,65.4808
bg,-4.6867,143.8098
bg,-24.2520,49.1077
bg,-11.4255,45.0800
bg,-8.4714,131.4520
bg,-7.6966,228.0883
bg,-11.8073,259.4301
bg,10.6036,182.6919
bg,8.0189,341.1739
bg,2.0155,12.0426
bg,7.9433,155.7026
bg,15.7911,337.0962
bg,-14.9687,84.4926
bg,-21.9227,135.3851
bg,-13.0715,21.3927
bg,23.6000,284.6333
bg,24.3518,248.8562
bg,-24.2891,166.3178
bg,21.7656,218.8514
bg,-24.2348,205.2169
bg,-12.7111,358.1649
bg,-15.1630,187.3094
bg,-15.8816,357.5493
bg,-4.6045,244.7249
bg,-23.8096,166.1668
bg,-4.4834,357.6065
bg,-15.5069,89.5697
bg,12.5456,86.2216
bg,-16.7660,57.9291
bg,24.3164,233.5547
bg,14.0477,21.9716
bg,3.7017,254.1525
bg,10.5051,161.8683
bg,11.5454,162.0186
bg,15.9113,359.5847
bg,25.9755,152.6322
bg,-12.4345,134.5493
bg,-11.9985,194.5675
bg,-0.2178,230.4960
bg,-19.0998,149.3450
bg,10.4513,20.8494
bg,-21.5184,16.4495
bg,-15.7867,245.4655
bg,-12.1953,101.2618
bg,-14.8355,32.0780
bg,-1.8411,9.0925
bg,2.4322,188.9572
bg,-1.9118,177.9022
bg,-25.2244,25.0871
bg,-17.0418,69.3708
bg,18.7849,303.2477
bg,-1.7054,177.4454
bg,18.3880,28.0202
bg,-16.6668,71.9185
bg,2.2605,7.1217
bg,0.7000,123.8385
bg,16.6629,23.6360
bg,-1.0310,90.5844
bg,8.5141,227.0019
bg,-6.0310,138.2567
bg,-18.8087,20.1788
bg,13.9961,319.8782
bg,-10.6323,14.8445
bg,-17.2497,55.3271
bg,25.4537,159.2671
bg,9.5230,213.1940
bg,-25.1954,148.6503
bg,22.7689,195.6978
bg,6.2312,181.3058
bg,-2.6547,221.2993
bg,6.3869,285.1024
bg,-16.7176,154.7768
bg,-24.8079,201.7345
bg,-21.0864,68.1331
bg,20.3892,334.3863
bg,-1.0608,236.0833
bg,-15.9110,127.0753
bg,-19.9689,234.0737
bg,-6.9047,1.3087
bg,22.3588,218.9109
bg,-17.9958,13.0322
bg,14.3864,151.2315
bg,-0.0542,230.7858
bg,-8.9410,243.4073
bg,18.1177,210.5558
bg,12.8945,265.7731
bg,12.0420,59.6779
bg,-21.6568,134.4293
bg,6.2559,106.9218
bg,5.9502,153.2407
bg,1.5599,181.8032
bg,-17.5120,128.1245
bg,-19.7215,230.9554
bg,21.7105,265.4546
bg,25.3771,42.6894
bg,-4.9978,354.5879
bg,-0.3892,166.0673
bg,10.7559,41.2320
bg,6.3800,272.8703
bg,-2.3087,3.3445
bg,-4.7374,120.8923
bg,-13.0860,65.9261
bg,12.6591,70.4649
bg,9.4154,63.8670
bg,-11.2037,80.8057
bg,-1.2250,46.3282
bg,21.9155,283.6813
bg,-24.1177,96.4323
bg,-24.1766,209.2577
bg,-23.1565,152.5883
bg,25.2025,37.1192
bg,23.5224,154.4700
bg,25.1956,181.0676
bg,-10.4496,95.3949
bg,-23.0731,225.8177
bg,24.1764,212.7832
bg,14.0272,259.9300
bg,-16.5816,124.2486
bg,13.2130,201.7989
bg,-0.2160,153.5753
bg,20.7954,235.6729
bg,17.0995,256.8947
bg,-6.4695,25.6510
bg,-13.9029,153.1332
bg,-16.1839,249.0421
bg,5.9402,5.1064
bg,-8.9089,350.5314
bg,17.2791,244.2458
bg,-23.1151,106.3245
bg,0.4349,283.3261
bg,-7.8248,88.6344
bg,6.2443,201.7781
bg,-19.7063,155.0955
bg,-25.1921,174.2731
bg,0.9892,177.3080
bg,12.1896,56.7519
bg,-25.2787,122.9540
bg,-2.9089,176.9187
bg,-0.3360,27.1611
bg,25.0371,170.1215
bg,22.7011,291.7459
bg,6.2751,197.5450
bg,-0.1776,168.7478
bg,25.7393,180.0033
bg,-0.1031,337.1417
bg,-0.8288,164.7349
bg,-24.5766,112.5893
bg,-22.9964,162.0121
bg,-21.7840,147.2733
bg,6.9958,0.8072
bg,19.1992,224.7370
bg,-14.4322,184.6601
bg,-25.9907,130.4691
bg,16.6723,282.1635
bg,22.9958,311.1174
bg,6.0983,64.3230
bg,11.9461,289.3539
bg,16.3877,91.2624
bg,-23.6929,223.9054
bg,6.0896,158.0101
bg,-1.9109,183.8880
bg,21.5963,71.9207
bg,24.0021,262.7681
bg,-18.5064,157.3457
bg,24.7502,99.9653
bg,-11.0187,139.5675
bg,8.4722,309.3065
bg,24.4324,28.4366
bg,-20.4429,263.0305
bg,0.8766,161.6220
bg,0.8003,330.8462
bg,-6.3277,25.1080
bg,7.5464,292.5254
bg,-4.1688,11.5244
bg,17.4668,246.4351
bg,12.6092,248.3843
bg,16.8683,267.4816
bg,-9.7204,343.7861
bg,10.2826,189.6850
bg,3.9078,149.7059
bg,-4.6896,24.2175
bg,-21.7404,21.3496
bg,10.1925,27.4953
bg,-17.6385,225.5080
bg,-13.0245,164.0500
bg,6.9592,82.6192
bg,24.5323,241.6732
bg,12.9844,338.4253
bg,-8.1822,163.9478
bg,-20.7453,137.5978
bg,-10.8568,134.2311
bg,1.1771,235.4546
bg,-22.5746,227.8858
bg,-2.3207,29.8332
bg,-16.2470,107.3295
bg,-1.9093,196.5278
bg,-2.4595,194.2042
bg,-19.7239,19.4107
bg,-25.9532,97.4924
bg,23.0389,176.5836
bg,-19.5617,125.7512
bg,17.1413,241.1607
bg,24.6500,281.6486
bg,8.0674,53.4628
bg,-9.4982,168.5090
bg,-19.1857,182.0653
bg,-19.5787,120.6090
bg,13.7036,203.3142
bg,4.6891,151.7826
bg,25.1077,153.9416
bg,16.4459,3.5474
bg,22.9791,303.7620
bg,6.9039,157.2885
bg,0.6239,243.3752
bg,-15.9710,49.0046
bg,6.6989,210.7264
bg,-15.0523,140.0599
bg,0.6883,139.1472
bg,5.5108,252.4805
bg,10.2690,254.7183
bg,19.9060,234.1570
bg,14.1045,7.8802
bg,20.1488,179.3411
bg,-4.7069,102.0804
bg,25.0443,51.2104
bg,-20.1831,190.1081
bg,18.9887,159.4229
bg,-20.5569,108.8804
bg,21.8704,185.4488
bg,-18.2400,3.5190
bg,12.9811,155.0981
bg,-17.1430,143.4173
bg,-13.2373,224.3510
bg,10.2723,260.6063
bg,17.3565,7.2926
bg,-21.3958,176.6428
bg,-24.5429,189.4584
bg,8.7793,351.7992
bg,20.0547,247.4148
bg,-6.6094,128.7154
bg,3.6119,322.4362
bg,10.1851,0.5294
bg,21.5260,283.8071
bg,-11.2678,40.1718
bg,13.3806,9.3921
bg,-18.9237,51.5463
bg,11.1256,339.4487
bg,9.1049,146.8631
bg,-22.7675,116.5684
bg,16.5886,193.4296
bg,-14.6794,111.5620
bg,25.5340,165.1174
bg,-10.4208,114.6467
bg,-23.7407,167.6648
bg,16.4040,256.5228
bg,20.8079,147.6395
bg,3.9018,182.7045
bg,-22.1374,95.3539
bg,-25.3647,174.1175
bg,-17.3801,148.8278
bg,3.6319,315.6792
bg,-0.8537,37.9850
bg,-25.8300,107.8455
bg,20.2948,333.8417
bg,-24.0609,121.2740
bg,13.2129,185.0163
bg,-14.8656,218.0391
bg,13.8811,310.6687
bg,23.5865,266.5411
bg,23.5301,97.3273
bg,1.0143,4.1230
bg,5.8342,345.3197
bg,-4.4787,36.8839
bg,8.0956,217.8489
bg,-7.5354,256.3290
bg,-21.3539,123.1586
bg,-15.5619,53.4618
bg,20.3234,298.6668
bg,-23.8819,244.8213
bg,10.5487,219.2319
bg,-24.5449,197.4490
bg,11.3798,14.1315
bg,13.4286,282.0498
bg,-4.9271,46.5737
bg,2.6385,208.9797
bg,-23.1613,166.3820
bg,23.0391,212.5528
bg,-15.6043,187.0845
bg,-5.8465,180.9197
bg,-14.7841,195.9739
bg,-14.7431,38.0341
bg,0.6036,53.2808
bg,-18.3052,191.9094
bg,-11.7924,114.8247
bg,11.5063,173.6533
bg,-12.9604,125.1171
bg,15.3132,161.8578
bg,-21.4694,158.0116
bg,22.5790,227.1645
bg,3.2921,282.0662
bg,19.6820,148.9751
bg,22.7478,344.2265
bg,3.8939,153.2418
bg,22.2638,314.6777
bg,4.5465,195.7470
bg,15.2349,301.7374
bg,3.5115,232.2880
bg,24.2859,109.7157
bg,-10.6325,221.9275
bg,14.8501,12.2991
bg,7.4803,107.2578
bg,-6.0623,50.9654
bg,-1.2494,87.1449
